date,vehicle_type,manufacturer,registrations
2022-02-15,2W,Hero,6973
2022-02-15,2W,Honda,10546
2022-02-15,2W,TVS,11840
2022-02-15,2W,Bajaj,11215
2022-02-15,2W,Royal Enfield,11319
2022-02-15,2W,Yamaha,4199
2022-02-15,2W,Suzuki,7638
2022-02-15,2W,Ola Electric,9850
2022-02-15,2W,Ather,14335
2022-02-15,3W,Bajaj,697
2022-02-15,3W,Piaggio,685
2022-02-15,3W,Mahindra,536
2022-02-15,3W,TVS,667
2022-02-15,3W,Atul,446
2022-02-15,3W,Kinetic,501
2022-02-15,4W,Maruti Suzuki,1473
2022-02-15,4W,Hyundai,1736
2022-02-15,4W,Tata Motors,1529
2022-02-15,4W,Mahindra,1121
2022-02-15,4W,Kia,2344
2022-02-15,4W,Toyota,2751
2022-02-15,4W,Honda,1448
2022-02-15,4W,MG,1357
2022-02-15,4W,Skoda,918
2022-02-15,4W,Volkswagen,2071
2022-02-16,2W,Hero,6493
2022-02-16,2W,Honda,16094
2022-02-16,2W,TVS,7463
2022-02-16,2W,Bajaj,8836
2022-02-16,2W,Royal Enfield,9554
2022-02-16,2W,Yamaha,6361
2022-02-16,2W,Suzuki,6193
2022-02-16,2W,Ola Electric,5846
2022-02-16,2W,Ather,7343
2022-02-16,3W,Bajaj,971
2022-02-16,3W,Piaggio,770
2022-02-16,3W,Mahindra,538
2022-02-16,3W,TVS,604
2022-02-16,3W,Atul,527
2022-02-16,3W,Kinetic,1067
2022-02-16,4W,Maruti Suzuki,1963
2022-02-16,4W,Hyundai,1602
2022-02-16,4W,Tata Motors,2254
2022-02-16,4W,Mahindra,1460
2022-02-16,4W,Kia,2321
2022-02-16,4W,Toyota,2140
2022-02-16,4W,Honda,2167
2022-02-16,4W,MG,863
2022-02-16,4W,Skoda,2227
2022-02-16,4W,Volkswagen,975
2022-02-17,2W,Hero,11054
2022-02-17,2W,Honda,12022
2022-02-17,2W,TVS,8854
2022-02-17,2W,Bajaj,5635
2022-02-17,2W,Royal Enfield,5287
2022-02-17,2W,Yamaha,13416
2022-02-17,2W,Suzuki,5860
2022-02-17,2W,Ola Electric,12185
2022-02-17,2W,Ather,9594
2022-02-17,3W,Bajaj,561
2022-02-17,3W,Piaggio,619
2022-02-17,3W,Mahindra,860
2022-02-17,3W,TVS,1237
2022-02-17,3W,Atul,894
2022-02-17,3W,Kinetic,1234
2022-02-17,4W,Maruti Suzuki,2479
2022-02-17,4W,Hyundai,1758
2022-02-17,4W,Tata Motors,1669
2022-02-17,4W,Mahindra,974
2022-02-17,4W,Kia,1986
2022-02-17,4W,Toyota,2921
2022-02-17,4W,Honda,1902
2022-02-17,4W,MG,2231
2022-02-17,4W,Skoda,2068
2022-02-17,4W,Volkswagen,1402
2022-02-18,2W,Hero,4315
2022-02-18,2W,Honda,9613
2022-02-18,2W,TVS,8552
2022-02-18,2W,Bajaj,7245
2022-02-18,2W,Royal Enfield,4206
2022-02-18,2W,Yamaha,12726
2022-02-18,2W,Suzuki,6335
2022-02-18,2W,Ola Electric,7427
2022-02-18,2W,Ather,8686
2022-02-18,3W,Bajaj,1016
2022-02-18,3W,Piaggio,782
2022-02-18,3W,Mahindra,745
2022-02-18,3W,TVS,1181
2022-02-18,3W,Atul,947
2022-02-18,3W,Kinetic,1031
2022-02-18,4W,Maruti Suzuki,2269
2022-02-18,4W,Hyundai,1524
2022-02-18,4W,Tata Motors,2040
2022-02-18,4W,Mahindra,1425
2022-02-18,4W,Kia,2006
2022-02-18,4W,Toyota,1910
2022-02-18,4W,Honda,1119
2022-02-18,4W,MG,1098
2022-02-18,4W,Skoda,1022
2022-02-18,4W,Volkswagen,2505
2022-02-19,2W,Hero,3629
2022-02-19,2W,Honda,6583
2022-02-19,2W,TVS,2885
2022-02-19,2W,Bajaj,3966
2022-02-19,2W,Royal Enfield,4484
2022-02-19,2W,Yamaha,6999
2022-02-19,2W,Suzuki,5921
2022-02-19,2W,Ola Electric,9663
2022-02-19,2W,Ather,4430
2022-02-19,3W,Bajaj,671
2022-02-19,3W,Piaggio,373
2022-02-19,3W,Mahindra,700
2022-02-19,3W,TVS,285
2022-02-19,3W,Atul,275
2022-02-19,3W,Kinetic,784
2022-02-19,4W,Maruti Suzuki,1320
2022-02-19,4W,Hyundai,822
2022-02-19,4W,Tata Motors,1534
2022-02-19,4W,Mahindra,1137
2022-02-19,4W,Kia,713
2022-02-19,4W,Toyota,711
2022-02-19,4W,Honda,1036
2022-02-19,4W,MG,1554
2022-02-19,4W,Skoda,1475
2022-02-19,4W,Volkswagen,998
2022-02-20,2W,Hero,3291
2022-02-20,2W,Honda,3683
2022-02-20,2W,TVS,6582
2022-02-20,2W,Bajaj,4596
2022-02-20,2W,Royal Enfield,6481
2022-02-20,2W,Yamaha,5385
2022-02-20,2W,Suzuki,4328
2022-02-20,2W,Ola Electric,4843
2022-02-20,2W,Ather,3512
2022-02-20,3W,Bajaj,697
2022-02-20,3W,Piaggio,548
2022-02-20,3W,Mahindra,808
2022-02-20,3W,TVS,456
2022-02-20,3W,Atul,367
2022-02-20,3W,Kinetic,360
2022-02-20,4W,Maruti Suzuki,1167
2022-02-20,4W,Hyundai,1233
2022-02-20,4W,Tata Motors,1509
2022-02-20,4W,Mahindra,1131
2022-02-20,4W,Kia,975
2022-02-20,4W,Toyota,1004
2022-02-20,4W,Honda,698
2022-02-20,4W,MG,597
2022-02-20,4W,Skoda,1327
2022-02-20,4W,Volkswagen,1344
2022-02-21,2W,Hero,12325
2022-02-21,2W,Honda,10650
2022-02-21,2W,TVS,9365
2022-02-21,2W,Bajaj,13550
2022-02-21,2W,Royal Enfield,4859
2022-02-21,2W,Yamaha,12529
2022-02-21,2W,Suzuki,7258
2022-02-21,2W,Ola Electric,11029
2022-02-21,2W,Ather,12641
2022-02-21,3W,Bajaj,658
2022-02-21,3W,Piaggio,792
2022-02-21,3W,Mahindra,953
2022-02-21,3W,TVS,1168
2022-02-21,3W,Atul,450
2022-02-21,3W,Kinetic,869
2022-02-21,4W,Maruti Suzuki,1457
2022-02-21,4W,Hyundai,2039
2022-02-21,4W,Tata Motors,1207
2022-02-21,4W,Mahindra,1113
2022-02-21,4W,Kia,2878
2022-02-21,4W,Toyota,2539
2022-02-21,4W,Honda,2202
2022-02-21,4W,MG,2062
2022-02-21,4W,Skoda,2553
2022-02-21,4W,Volkswagen,2448
2022-02-22,2W,Hero,7563
2022-02-22,2W,Honda,13690
2022-02-22,2W,TVS,6097
2022-02-22,2W,Bajaj,11665
2022-02-22,2W,Royal Enfield,10095
2022-02-22,2W,Yamaha,10891
2022-02-22,2W,Suzuki,8308
2022-02-22,2W,Ola Electric,6406
2022-02-22,2W,Ather,4787
2022-02-22,3W,Bajaj,551
2022-02-22,3W,Piaggio,798
2022-02-22,3W,Mahindra,469
2022-02-22,3W,TVS,919
2022-02-22,3W,Atul,439
2022-02-22,3W,Kinetic,903
2022-02-22,4W,Maruti Suzuki,2342
2022-02-22,4W,Hyundai,2176
2022-02-22,4W,Tata Motors,1548
2022-02-22,4W,Mahindra,1376
2022-02-22,4W,Kia,914
2022-02-22,4W,Toyota,1279
2022-02-22,4W,Honda,1795
2022-02-22,4W,MG,1042
2022-02-22,4W,Skoda,1872
2022-02-22,4W,Volkswagen,2502
2022-02-23,2W,Hero,13699
2022-02-23,2W,Honda,9875
2022-02-23,2W,TVS,9058
2022-02-23,2W,Bajaj,6750
2022-02-23,2W,Royal Enfield,3800
2022-02-23,2W,Yamaha,7653
2022-02-23,2W,Suzuki,14986
2022-02-23,2W,Ola Electric,4463
2022-02-23,2W,Ather,10536
2022-02-23,3W,Bajaj,1529
2022-02-23,3W,Piaggio,518
2022-02-23,3W,Mahindra,987
2022-02-23,3W,TVS,1004
2022-02-23,3W,Atul,1210
2022-02-23,3W,Kinetic,916
2022-02-23,4W,Maruti Suzuki,2278
2022-02-23,4W,Hyundai,2456
2022-02-23,4W,Tata Motors,1298
2022-02-23,4W,Mahindra,1467
2022-02-23,4W,Kia,2646
2022-02-23,4W,Toyota,1622
2022-02-23,4W,Honda,1461
2022-02-23,4W,MG,1306
2022-02-23,4W,Skoda,2072
2022-02-23,4W,Volkswagen,3210
2022-02-24,2W,Hero,3837
2022-02-24,2W,Honda,10174
2022-02-24,2W,TVS,11259
2022-02-24,2W,Bajaj,7078
2022-02-24,2W,Royal Enfield,6950
2022-02-24,2W,Yamaha,11869
2022-02-24,2W,Suzuki,14999
2022-02-24,2W,Ola Electric,12415
2022-02-24,2W,Ather,9626
2022-02-24,3W,Bajaj,739
2022-02-24,3W,Piaggio,1342
2022-02-24,3W,Mahindra,511
2022-02-24,3W,TVS,666
2022-02-24,3W,Atul,482
2022-02-24,3W,Kinetic,604
2022-02-24,4W,Maruti Suzuki,1740
2022-02-24,4W,Hyundai,1494
2022-02-24,4W,Tata Motors,1874
2022-02-24,4W,Mahindra,1586
2022-02-24,4W,Kia,2125
2022-02-24,4W,Toyota,2682
2022-02-24,4W,Honda,958
2022-02-24,4W,MG,1955
2022-02-24,4W,Skoda,1077
2022-02-24,4W,Volkswagen,1253
2022-02-25,2W,Hero,9429
2022-02-25,2W,Honda,5350
2022-02-25,2W,TVS,8132
2022-02-25,2W,Bajaj,5341
2022-02-25,2W,Royal Enfield,10565
2022-02-25,2W,Yamaha,14540
2022-02-25,2W,Suzuki,10913
2022-02-25,2W,Ola Electric,7813
2022-02-25,2W,Ather,7474
2022-02-25,3W,Bajaj,1015
2022-02-25,3W,Piaggio,559
2022-02-25,3W,Mahindra,1167
2022-02-25,3W,TVS,528
2022-02-25,3W,Atul,1497
2022-02-25,3W,Kinetic,705
2022-02-25,4W,Maruti Suzuki,2110
2022-02-25,4W,Hyundai,1695
2022-02-25,4W,Tata Motors,1499
2022-02-25,4W,Mahindra,1750
2022-02-25,4W,Kia,1553
2022-02-25,4W,Toyota,2753
2022-02-25,4W,Honda,1985
2022-02-25,4W,MG,1977
2022-02-25,4W,Skoda,2665
2022-02-25,4W,Volkswagen,2794
2022-02-26,2W,Hero,5227
2022-02-26,2W,Honda,8345
2022-02-26,2W,TVS,3339
2022-02-26,2W,Bajaj,4818
2022-02-26,2W,Royal Enfield,8979
2022-02-26,2W,Yamaha,4941
2022-02-26,2W,Suzuki,4451
2022-02-26,2W,Ola Electric,7968
2022-02-26,2W,Ather,5421
2022-02-26,3W,Bajaj,434
2022-02-26,3W,Piaggio,263
2022-02-26,3W,Mahindra,366
2022-02-26,3W,TVS,668
2022-02-26,3W,Atul,626
2022-02-26,3W,Kinetic,447
2022-02-26,4W,Maruti Suzuki,1307
2022-02-26,4W,Hyundai,935
2022-02-26,4W,Tata Motors,1124
2022-02-26,4W,Mahindra,1103
2022-02-26,4W,Kia,1094
2022-02-26,4W,Toyota,1408
2022-02-26,4W,Honda,1046
2022-02-26,4W,MG,867
2022-02-26,4W,Skoda,1044
2022-02-26,4W,Volkswagen,1304
2022-02-27,2W,Hero,6312
2022-02-27,2W,Honda,5475
2022-02-27,2W,TVS,6388
2022-02-27,2W,Bajaj,7993
2022-02-27,2W,Royal Enfield,5449
2022-02-27,2W,Yamaha,4888
2022-02-27,2W,Suzuki,7226
2022-02-27,2W,Ola Electric,4679
2022-02-27,2W,Ather,3952
2022-02-27,3W,Bajaj,458
2022-02-27,3W,Piaggio,747
2022-02-27,3W,Mahindra,318
2022-02-27,3W,TVS,511
2022-02-27,3W,Atul,655
2022-02-27,3W,Kinetic,484
2022-02-27,4W,Maruti Suzuki,1230
2022-02-27,4W,Hyundai,559
2022-02-27,4W,Tata Motors,926
2022-02-27,4W,Mahindra,851
2022-02-27,4W,Kia,575
2022-02-27,4W,Toyota,1719
2022-02-27,4W,Honda,524
2022-02-27,4W,MG,933
2022-02-27,4W,Skoda,1250
2022-02-27,4W,Volkswagen,1749
2022-02-28,2W,Hero,11125
2022-02-28,2W,Honda,6837
2022-02-28,2W,TVS,7357
2022-02-28,2W,Bajaj,10529
2022-02-28,2W,Royal Enfield,14316
2022-02-28,2W,Yamaha,12072
2022-02-28,2W,Suzuki,9948
2022-02-28,2W,Ola Electric,12774
2022-02-28,2W,Ather,11259
2022-02-28,3W,Bajaj,994
2022-02-28,3W,Piaggio,999
2022-02-28,3W,Mahindra,718
2022-02-28,3W,TVS,1267
2022-02-28,3W,Atul,577
2022-02-28,3W,Kinetic,1141
2022-02-28,4W,Maruti Suzuki,1659
2022-02-28,4W,Hyundai,2239
2022-02-28,4W,Tata Motors,1141
2022-02-28,4W,Mahindra,2413
2022-02-28,4W,Kia,1927
2022-02-28,4W,Toyota,1248
2022-02-28,4W,Honda,1986
2022-02-28,4W,MG,2863
2022-02-28,4W,Skoda,1893
2022-02-28,4W,Volkswagen,1838
2022-03-01,2W,Hero,8642
2022-03-01,2W,Honda,11491
2022-03-01,2W,TVS,10113
2022-03-01,2W,Bajaj,10155
2022-03-01,2W,Royal Enfield,8754
2022-03-01,2W,Yamaha,4702
2022-03-01,2W,Suzuki,5994
2022-03-01,2W,Ola Electric,13561
2022-03-01,2W,Ather,11445
2022-03-01,3W,Bajaj,1135
2022-03-01,3W,Piaggio,695
2022-03-01,3W,Mahindra,1331
2022-03-01,3W,TVS,658
2022-03-01,3W,Atul,1131
2022-03-01,3W,Kinetic,1285
2022-03-01,4W,Maruti Suzuki,970
2022-03-01,4W,Hyundai,1444
2022-03-01,4W,Tata Motors,1457
2022-03-01,4W,Mahindra,2496
2022-03-01,4W,Kia,2582
2022-03-01,4W,Toyota,2228
2022-03-01,4W,Honda,2291
2022-03-01,4W,MG,2185
2022-03-01,4W,Skoda,1847
2022-03-01,4W,Volkswagen,2293
2022-03-02,2W,Hero,15119
2022-03-02,2W,Honda,13769
2022-03-02,2W,TVS,12692
2022-03-02,2W,Bajaj,14626
2022-03-02,2W,Royal Enfield,6124
2022-03-02,2W,Yamaha,11540
2022-03-02,2W,Suzuki,6580
2022-03-02,2W,Ola Electric,6950
2022-03-02,2W,Ather,8643
2022-03-02,3W,Bajaj,694
2022-03-02,3W,Piaggio,534
2022-03-02,3W,Mahindra,569
2022-03-02,3W,TVS,894
2022-03-02,3W,Atul,900
2022-03-02,3W,Kinetic,842
2022-03-02,4W,Maruti Suzuki,1958
2022-03-02,4W,Hyundai,1054
2022-03-02,4W,Tata Motors,1516
2022-03-02,4W,Mahindra,2595
2022-03-02,4W,Kia,1431
2022-03-02,4W,Toyota,1118
2022-03-02,4W,Honda,2828
2022-03-02,4W,MG,1986
2022-03-02,4W,Skoda,2191
2022-03-02,4W,Volkswagen,3070
2022-03-03,2W,Hero,7078
2022-03-03,2W,Honda,9161
2022-03-03,2W,TVS,10079
2022-03-03,2W,Bajaj,10137
2022-03-03,2W,Royal Enfield,11050
2022-03-03,2W,Yamaha,6724
2022-03-03,2W,Suzuki,11217
2022-03-03,2W,Ola Electric,13715
2022-03-03,2W,Ather,5285
2022-03-03,3W,Bajaj,1560
2022-03-03,3W,Piaggio,787
2022-03-03,3W,Mahindra,757
2022-03-03,3W,TVS,1138
2022-03-03,3W,Atul,580
2022-03-03,3W,Kinetic,659
2022-03-03,4W,Maruti Suzuki,2527
2022-03-03,4W,Hyundai,1344
2022-03-03,4W,Tata Motors,3006
2022-03-03,4W,Mahindra,2184
2022-03-03,4W,Kia,1362
2022-03-03,4W,Toyota,1641
2022-03-03,4W,Honda,2782
2022-03-03,4W,MG,2615
2022-03-03,4W,Skoda,2332
2022-03-03,4W,Volkswagen,1526
2022-03-04,2W,Hero,5395
2022-03-04,2W,Honda,7874
2022-03-04,2W,TVS,6825
2022-03-04,2W,Bajaj,5055
2022-03-04,2W,Royal Enfield,11780
2022-03-04,2W,Yamaha,13139
2022-03-04,2W,Suzuki,6036
2022-03-04,2W,Ola Electric,12786
2022-03-04,2W,Ather,8122
2022-03-04,3W,Bajaj,760
2022-03-04,3W,Piaggio,615
2022-03-04,3W,Mahindra,1004
2022-03-04,3W,TVS,855
2022-03-04,3W,Atul,595
2022-03-04,3W,Kinetic,888
2022-03-04,4W,Maruti Suzuki,1416
2022-03-04,4W,Hyundai,1772
2022-03-04,4W,Tata Motors,2038
2022-03-04,4W,Mahindra,1527
2022-03-04,4W,Kia,1591
2022-03-04,4W,Toyota,1501
2022-03-04,4W,Honda,2355
2022-03-04,4W,MG,1951
2022-03-04,4W,Skoda,2230
2022-03-04,4W,Volkswagen,2227
2022-03-05,2W,Hero,4334
2022-03-05,2W,Honda,7242
2022-03-05,2W,TVS,3477
2022-03-05,2W,Bajaj,5203
2022-03-05,2W,Royal Enfield,6216
2022-03-05,2W,Yamaha,6626
2022-03-05,2W,Suzuki,6757
2022-03-05,2W,Ola Electric,4230
2022-03-05,2W,Ather,5022
2022-03-05,3W,Bajaj,828
2022-03-05,3W,Piaggio,558
2022-03-05,3W,Mahindra,289
2022-03-05,3W,TVS,313
2022-03-05,3W,Atul,444
2022-03-05,3W,Kinetic,798
2022-03-05,4W,Maruti Suzuki,912
2022-03-05,4W,Hyundai,1232
2022-03-05,4W,Tata Motors,1134
2022-03-05,4W,Mahindra,648
2022-03-05,4W,Kia,1506
2022-03-05,4W,Toyota,574
2022-03-05,4W,Honda,706
2022-03-05,4W,MG,518
2022-03-05,4W,Skoda,894
2022-03-05,4W,Volkswagen,939
2022-03-06,2W,Hero,4510
2022-03-06,2W,Honda,8955
2022-03-06,2W,TVS,4585
2022-03-06,2W,Bajaj,3127
2022-03-06,2W,Royal Enfield,5233
2022-03-06,2W,Yamaha,4587
2022-03-06,2W,Suzuki,5635
2022-03-06,2W,Ola Electric,8482
2022-03-06,2W,Ather,7323
2022-03-06,3W,Bajaj,412
2022-03-06,3W,Piaggio,420
2022-03-06,3W,Mahindra,631
2022-03-06,3W,TVS,698
2022-03-06,3W,Atul,760
2022-03-06,3W,Kinetic,745
2022-03-06,4W,Maruti Suzuki,1113
2022-03-06,4W,Hyundai,1017
2022-03-06,4W,Tata Motors,1558
2022-03-06,4W,Mahindra,790
2022-03-06,4W,Kia,1644
2022-03-06,4W,Toyota,771
2022-03-06,4W,Honda,702
2022-03-06,4W,MG,1354
2022-03-06,4W,Skoda,1028
2022-03-06,4W,Volkswagen,1454
2022-03-07,2W,Hero,6180
2022-03-07,2W,Honda,6760
2022-03-07,2W,TVS,11475
2022-03-07,2W,Bajaj,9769
2022-03-07,2W,Royal Enfield,12900
2022-03-07,2W,Yamaha,6538
2022-03-07,2W,Suzuki,4150
2022-03-07,2W,Ola Electric,11728
2022-03-07,2W,Ather,13845
2022-03-07,3W,Bajaj,1481
2022-03-07,3W,Piaggio,657
2022-03-07,3W,Mahindra,1058
2022-03-07,3W,TVS,513
2022-03-07,3W,Atul,1433
2022-03-07,3W,Kinetic,1741
2022-03-07,4W,Maruti Suzuki,2736
2022-03-07,4W,Hyundai,1320
2022-03-07,4W,Tata Motors,1044
2022-03-07,4W,Mahindra,2223
2022-03-07,4W,Kia,1634
2022-03-07,4W,Toyota,1549
2022-03-07,4W,Honda,1986
2022-03-07,4W,MG,2303
2022-03-07,4W,Skoda,1874
2022-03-07,4W,Volkswagen,2013
2022-03-08,2W,Hero,9884
2022-03-08,2W,Honda,11770
2022-03-08,2W,TVS,10486
2022-03-08,2W,Bajaj,9629
2022-03-08,2W,Royal Enfield,10579
2022-03-08,2W,Yamaha,11866
2022-03-08,2W,Suzuki,8401
2022-03-08,2W,Ola Electric,11311
2022-03-08,2W,Ather,11559
2022-03-08,3W,Bajaj,496
2022-03-08,3W,Piaggio,1581
2022-03-08,3W,Mahindra,1370
2022-03-08,3W,TVS,798
2022-03-08,3W,Atul,1345
2022-03-08,3W,Kinetic,1110
2022-03-08,4W,Maruti Suzuki,961
2022-03-08,4W,Hyundai,1734
2022-03-08,4W,Tata Motors,1327
2022-03-08,4W,Mahindra,2122
2022-03-08,4W,Kia,1933
2022-03-08,4W,Toyota,1014
2022-03-08,4W,Honda,1840
2022-03-08,4W,MG,1684
2022-03-08,4W,Skoda,1162
2022-03-08,4W,Volkswagen,1331
2022-03-09,2W,Hero,10983
2022-03-09,2W,Honda,16040
2022-03-09,2W,TVS,7998
2022-03-09,2W,Bajaj,4911
2022-03-09,2W,Royal Enfield,10543
2022-03-09,2W,Yamaha,6191
2022-03-09,2W,Suzuki,6812
2022-03-09,2W,Ola Electric,10411
2022-03-09,2W,Ather,9461
2022-03-09,3W,Bajaj,859
2022-03-09,3W,Piaggio,635
2022-03-09,3W,Mahindra,430
2022-03-09,3W,TVS,1143
2022-03-09,3W,Atul,970
2022-03-09,3W,Kinetic,1085
2022-03-09,4W,Maruti Suzuki,1134
2022-03-09,4W,Hyundai,1487
2022-03-09,4W,Tata Motors,1162
2022-03-09,4W,Mahindra,1728
2022-03-09,4W,Kia,1284
2022-03-09,4W,Toyota,1605
2022-03-09,4W,Honda,3018
2022-03-09,4W,MG,1863
2022-03-09,4W,Skoda,1473
2022-03-09,4W,Volkswagen,2396
2022-03-10,2W,Hero,6906
2022-03-10,2W,Honda,8326
2022-03-10,2W,TVS,5800
2022-03-10,2W,Bajaj,11873
2022-03-10,2W,Royal Enfield,5256
2022-03-10,2W,Yamaha,11004
2022-03-10,2W,Suzuki,8331
2022-03-10,2W,Ola Electric,7651
2022-03-10,2W,Ather,6624
2022-03-10,3W,Bajaj,765
2022-03-10,3W,Piaggio,1122
2022-03-10,3W,Mahindra,493
2022-03-10,3W,TVS,965
2022-03-10,3W,Atul,1569
2022-03-10,3W,Kinetic,709
2022-03-10,4W,Maruti Suzuki,2005
2022-03-10,4W,Hyundai,2424
2022-03-10,4W,Tata Motors,1202
2022-03-10,4W,Mahindra,1704
2022-03-10,4W,Kia,1485
2022-03-10,4W,Toyota,2188
2022-03-10,4W,Honda,2370
2022-03-10,4W,MG,2639
2022-03-10,4W,Skoda,2135
2022-03-10,4W,Volkswagen,2120
2022-03-11,2W,Hero,12920
2022-03-11,2W,Honda,5607
2022-03-11,2W,TVS,14246
2022-03-11,2W,Bajaj,13247
2022-03-11,2W,Royal Enfield,11760
2022-03-11,2W,Yamaha,11222
2022-03-11,2W,Suzuki,12302
2022-03-11,2W,Ola Electric,6134
2022-03-11,2W,Ather,9308
2022-03-11,3W,Bajaj,1241
2022-03-11,3W,Piaggio,672
2022-03-11,3W,Mahindra,614
2022-03-11,3W,TVS,938
2022-03-11,3W,Atul,947
2022-03-11,3W,Kinetic,701
2022-03-11,4W,Maruti Suzuki,1348
2022-03-11,4W,Hyundai,2124
2022-03-11,4W,Tata Motors,1609
2022-03-11,4W,Mahindra,2453
2022-03-11,4W,Kia,2835
2022-03-11,4W,Toyota,2799
2022-03-11,4W,Honda,1570
2022-03-11,4W,MG,2030
2022-03-11,4W,Skoda,2500
2022-03-11,4W,Volkswagen,1908
2022-03-12,2W,Hero,6104
2022-03-12,2W,Honda,8838
2022-03-12,2W,TVS,4346
2022-03-12,2W,Bajaj,9001
2022-03-12,2W,Royal Enfield,6431
2022-03-12,2W,Yamaha,5844
2022-03-12,2W,Suzuki,5268
2022-03-12,2W,Ola Electric,4421
2022-03-12,2W,Ather,4456
2022-03-12,3W,Bajaj,998
2022-03-12,3W,Piaggio,773
2022-03-12,3W,Mahindra,926
2022-03-12,3W,TVS,596
2022-03-12,3W,Atul,268
2022-03-12,3W,Kinetic,583
2022-03-12,4W,Maruti Suzuki,1441
2022-03-12,4W,Hyundai,1524
2022-03-12,4W,Tata Motors,1581
2022-03-12,4W,Mahindra,1066
2022-03-12,4W,Kia,1574
2022-03-12,4W,Toyota,812
2022-03-12,4W,Honda,1796
2022-03-12,4W,MG,1623
2022-03-12,4W,Skoda,871
2022-03-12,4W,Volkswagen,918
2022-03-13,2W,Hero,7531
2022-03-13,2W,Honda,2775
2022-03-13,2W,TVS,6343
2022-03-13,2W,Bajaj,3929
2022-03-13,2W,Royal Enfield,5365
2022-03-13,2W,Yamaha,3423
2022-03-13,2W,Suzuki,7731
2022-03-13,2W,Ola Electric,3188
2022-03-13,2W,Ather,5856
2022-03-13,3W,Bajaj,862
2022-03-13,3W,Piaggio,729
2022-03-13,3W,Mahindra,443
2022-03-13,3W,TVS,300
2022-03-13,3W,Atul,549
2022-03-13,3W,Kinetic,479
2022-03-13,4W,Maruti Suzuki,763
2022-03-13,4W,Hyundai,1443
2022-03-13,4W,Tata Motors,2031
2022-03-13,4W,Mahindra,1649
2022-03-13,4W,Kia,1722
2022-03-13,4W,Toyota,830
2022-03-13,4W,Honda,1085
2022-03-13,4W,MG,1108
2022-03-13,4W,Skoda,1789
2022-03-13,4W,Volkswagen,1433
2022-03-14,2W,Hero,11890
2022-03-14,2W,Honda,12100
2022-03-14,2W,TVS,11042
2022-03-14,2W,Bajaj,9761
2022-03-14,2W,Royal Enfield,9179
2022-03-14,2W,Yamaha,13673
2022-03-14,2W,Suzuki,11262
2022-03-14,2W,Ola Electric,6426
2022-03-14,2W,Ather,10189
2022-03-14,3W,Bajaj,1499
2022-03-14,3W,Piaggio,1026
2022-03-14,3W,Mahindra,537
2022-03-14,3W,TVS,544
2022-03-14,3W,Atul,915
2022-03-14,3W,Kinetic,1271
2022-03-14,4W,Maruti Suzuki,861
2022-03-14,4W,Hyundai,1726
2022-03-14,4W,Tata Motors,1727
2022-03-14,4W,Mahindra,2310
2022-03-14,4W,Kia,2362
2022-03-14,4W,Toyota,1897
2022-03-14,4W,Honda,2343
2022-03-14,4W,MG,2149
2022-03-14,4W,Skoda,2730
2022-03-14,4W,Volkswagen,3004
2022-03-15,2W,Hero,13324
2022-03-15,2W,Honda,14851
2022-03-15,2W,TVS,9522
2022-03-15,2W,Bajaj,10945
2022-03-15,2W,Royal Enfield,8780
2022-03-15,2W,Yamaha,7997
2022-03-15,2W,Suzuki,6274
2022-03-15,2W,Ola Electric,6813
2022-03-15,2W,Ather,10201
2022-03-15,3W,Bajaj,1114
2022-03-15,3W,Piaggio,1559
2022-03-15,3W,Mahindra,1163
2022-03-15,3W,TVS,1479
2022-03-15,3W,Atul,982
2022-03-15,3W,Kinetic,1425
2022-03-15,4W,Maruti Suzuki,2061
2022-03-15,4W,Hyundai,1233
2022-03-15,4W,Tata Motors,1879
2022-03-15,4W,Mahindra,2461
2022-03-15,4W,Kia,1150
2022-03-15,4W,Toyota,2343
2022-03-15,4W,Honda,2516
2022-03-15,4W,MG,1335
2022-03-15,4W,Skoda,888
2022-03-15,4W,Volkswagen,3020
2022-03-16,2W,Hero,7099
2022-03-16,2W,Honda,10826
2022-03-16,2W,TVS,13532
2022-03-16,2W,Bajaj,8906
2022-03-16,2W,Royal Enfield,15737
2022-03-16,2W,Yamaha,7397
2022-03-16,2W,Suzuki,11474
2022-03-16,2W,Ola Electric,4754
2022-03-16,2W,Ather,8430
2022-03-16,3W,Bajaj,885
2022-03-16,3W,Piaggio,671
2022-03-16,3W,Mahindra,711
2022-03-16,3W,TVS,1365
2022-03-16,3W,Atul,1026
2022-03-16,3W,Kinetic,1553
2022-03-16,4W,Maruti Suzuki,3167
2022-03-16,4W,Hyundai,2490
2022-03-16,4W,Tata Motors,1334
2022-03-16,4W,Mahindra,1702
2022-03-16,4W,Kia,1570
2022-03-16,4W,Toyota,2218
2022-03-16,4W,Honda,1167
2022-03-16,4W,MG,1240
2022-03-16,4W,Skoda,1258
2022-03-16,4W,Volkswagen,2507
2022-03-17,2W,Hero,7094
2022-03-17,2W,Honda,5450
2022-03-17,2W,TVS,11254
2022-03-17,2W,Bajaj,12112
2022-03-17,2W,Royal Enfield,4975
2022-03-17,2W,Yamaha,6873
2022-03-17,2W,Suzuki,10875
2022-03-17,2W,Ola Electric,6851
2022-03-17,2W,Ather,8979
2022-03-17,3W,Bajaj,1083
2022-03-17,3W,Piaggio,747
2022-03-17,3W,Mahindra,730
2022-03-17,3W,TVS,980
2022-03-17,3W,Atul,1068
